0,7.0,0.023572976878612716,0.027463652567068692
1,17.5,0.020833333333333332,0.018237252347555147
2,21.0,0.03200120192307692,0.03261431768719913
3,24.5,0.026025748777506113,0.026294007014282222
4,28.0,0.03260700992555831,0.02443013524836319
5,31.5,0.03390831758034026,0.025970737544829866
6,35.0,0.0380125284738041,0.027368126098190754
7,38.5,0.05093085106382979,0.027468255868714646
8,42.0,0.05996788537549407,0.03373025243516543
9,45.5,0.06671626984126984,0.03193983201899278
10,49.0,0.07480694980694981,0.029972060066877443
11,52.5,0.08489413680781759,0.033746542582348604
12,56.0,0.09645833333333333,0.03748635249617002
13,59.5,0.10515559071729957,0.03911169174307737
14,63.0,0.10146233974358974,0.03630907983135842
15,66.5,0.11453276699029126,0.04042586170355045
16,70.0,0.13212719298245615,0.04249127727732507
17,73.5,0.14485677083333334,0.03437493703653163
18,77.0,0.16228693181818182,0.04198255953252755
19,80.5,0.17349137931034483,0.042984537089119396
20,84.0,0.18543632075471697,0.04355616140454739
21,87.5,0.2023565573770492,0.04725765941041536
22,91.0,0.2171875,0.04752344363307837
23,94.5,0.2386968085106383,0.07420191654493027
24,98.0,0.24101027397260275,0.05443379943979358
25,101.5,0.27455357142857145,0.06370950536628395
26,105.0,0.28227796052631576,0.05510025937130501
27,108.5,0.30480769230769234,0.06669989515825789
28,112.0,0.313179347826087,0.06167523475866977
29,115.5,0.3182471264367816,0.06659525268816169
30,119.0,0.34870049504950495,0.07070828513867719
31,122.5,0.3588169642857143,0.06578930831068762
32,126.0,0.3812839673913043,0.06910729857821925
33,129.5,0.40584239130434785,0.06460480207746437
34,133.0,0.448125,0.06701204752447738
35,136.5,0.4565470041322314,0.06873255568059342
36,140.0,0.47394120065789475,0.06666362941728432
37,143.5,0.48532321899736147,0.06547564762317461
38,147.0,0.4840238764044944,0.0639565113479808
39,150.5,0.4984861591695502,0.0595785812028802
40,154.0,0.4942974452554745,0.0605413426198941
41,157.5,0.5024305555555556,0.057308881711125706
42,161.0,0.4895833333333333,0.06837881893384734
43,164.5,0.503125,0.0792111990977286
